,Method,ARI,Purity,F-Measure,Davies-Bouldin Index,Silhouette Coefficient,Calinski,Solving Time,Iterations
0,optics_k_166_distance_euclidean_algorithm_kd-tree_xi_0.05_min_5,0.010104230929026901,0.9625994694960213,0.7615502132088775,1.0377453018007239,-0.3099846913389167,15.366120546375939,5.633479833602905,
1,optics_k_38_distance_euclidean_algorithm_kd-tree_xi_0.05_min_15,0.002183184416933805,0.9620689655172414,0.49433906279804174,1.3125819486185581,0.27821178415747116,126.32096938088768,6.476983308792114,
2,optics_k_124_distance_euclidean_algorithm_kd-tree_xi_0.1_min_5,0.010941924244172441,0.9625994694960213,0.8075302540452945,0.9768957434320579,-0.36032834050816115,17.868320988034174,5.413569211959839,
3,optics_k_37_distance_euclidean_algorithm_kd-tree_xi_0.1_min_15,0.000951336770562729,0.9620689655172414,0.37534781211258555,1.3756731454364053,0.4314153926955038,180.5656086614469,5.996596813201904,
4,optics_k_166_distance_euclidean_algorithm_ball-tree_xi_0.05_min_5,0.010104230929026901,0.9625994694960213,0.7615502132088775,1.0377453018007239,-0.3099846913389167,15.366120546375939,6.901501893997192,
5,optics_k_38_distance_euclidean_algorithm_ball-tree_xi_0.05_min_15,0.002183184416933805,0.9620689655172414,0.49433906279804174,1.3125819486185581,0.27821178415747116,126.32096938088768,5.614850997924805,
6,optics_k_124_distance_euclidean_algorithm_ball-tree_xi_0.1_min_5,0.010941924244172441,0.9625994694960213,0.8075302540452945,0.9768957434320579,-0.36032834050816115,17.868320988034174,5.64968466758728,
7,optics_k_37_distance_euclidean_algorithm_ball-tree_xi_0.1_min_15,0.000951336770562729,0.9620689655172414,0.37534781211258555,1.3756731454364053,0.4314153926955038,180.5656086614469,5.643165588378906,
8,optics_k_160_distance_manhattan_algorithm_kd-tree_xi_0.05_min_5,0.000978481042767013,0.9625994694960213,0.7533527548923911,1.0332797962240607,-0.29454675122075985,17.45988154398107,4.275998830795288,
9,optics_k_38_distance_manhattan_algorithm_kd-tree_xi_0.05_min_15,0.0013151760169433798,0.9620689655172414,0.5230441193777735,1.274254216301381,0.24075476157211123,120.52451788773847,4.2309653759002686,
10,optics_k_124_distance_manhattan_algorithm_kd-tree_xi_0.1_min_5,0.0019967484740276817,0.9625994694960213,0.7821120689655173,0.9971005786036662,-0.3090400697668928,18.922258197890773,4.025966167449951,
11,optics_k_36_distance_manhattan_algorithm_kd-tree_xi_0.1_min_15,0.0011427468526676683,0.9620689655172414,0.37603494171281704,1.3595657062675572,0.4380660881567891,192.9933180836524,3.9599990844726562,
12,optics_k_160_distance_manhattan_algorithm_ball-tree_xi_0.05_min_5,0.000978481042767013,0.9625994694960213,0.7533527548923911,1.0332797962240607,-0.29454675122075985,17.45988154398107,4.120995759963989,
13,optics_k_38_distance_manhattan_algorithm_ball-tree_xi_0.05_min_15,0.0013151760169433798,0.9620689655172414,0.5230441193777735,1.274254216301381,0.24075476157211123,120.52451788773847,4.103076934814453,
14,optics_k_124_distance_manhattan_algorithm_ball-tree_xi_0.1_min_5,0.0019967484740276817,0.9625994694960213,0.7821120689655173,0.9971005786036662,-0.3090400697668928,18.922258197890773,4.132324695587158,
15,optics_k_36_distance_manhattan_algorithm_ball-tree_xi_0.1_min_15,0.0011427468526676683,0.9620689655172414,0.37603494171281704,1.3595657062675572,0.4380660881567891,192.9933180836524,4.0710344314575195,
16,optics_k_168_distance_minkowski_algorithm_kd-tree_xi_0.05_min_5,0.006780068592747194,0.9625994694960213,0.7521722516847689,1.0519821585873987,-0.29604127008968734,16.34025766103408,3.9990732669830322,
17,optics_k_39_distance_minkowski_algorithm_kd-tree_xi_0.05_min_15,0.002314173387431235,0.9620689655172414,0.48993154470853356,1.2945296701046418,0.282713317424238,127.38676349289344,4.066244840621948,
18,optics_k_126_distance_minkowski_algorithm_kd-tree_xi_0.1_min_5,0.01059009452231477,0.9625994694960213,0.8066355464844981,0.9966010185428956,-0.36337297186956996,17.84889684797296,4.217206239700317,
19,optics_k_38_distance_minkowski_algorithm_kd-tree_xi_0.1_min_15,0.0010439041488264334,0.9620689655172414,0.37017483242346766,1.3593363737259563,0.4359425977229165,182.21200279482113,4.591968059539795,
20,optics_k_168_distance_minkowski_algorithm_ball-tree_xi_0.05_min_5,0.006780068592747194,0.9625994694960213,0.7521722516847689,1.0519821585873987,-0.29604127008968734,16.34025766103408,4.659139156341553,
21,optics_k_39_distance_minkowski_algorithm_ball-tree_xi_0.05_min_15,0.002314173387431235,0.9620689655172414,0.48993154470853356,1.2945296701046418,0.282713317424238,127.38676349289344,4.505457639694214,
22,optics_k_126_distance_minkowski_algorithm_ball-tree_xi_0.1_min_5,0.01059009452231477,0.9625994694960213,0.8066355464844981,0.9966010185428956,-0.36337297186956996,17.84889684797296,5.282099962234497,
23,optics_k_38_distance_minkowski_algorithm_ball-tree_xi_0.1_min_15,0.0010439041488264334,0.9620689655172414,0.37017483242346766,1.3593363737259563,0.4359425977229165,182.21200279482113,4.817180633544922,
