,Method,ARI,Purity,F-Measure,Davies-Bouldin Index,Silhouette Coefficient,Calinski,Solving Time,Iterations
0,optics_k_131_distance_euclidean_algorithm_kd_tree_xi_0.05_min_5,0.09939971933302429,0.807070707070707,0.29543079052281507,1.0817358044753793,0.3431026734910951,30.961006361928153,1.0383830070495605,
1,optics_k_21_distance_euclidean_algorithm_kd_tree_xi_0.05_min_15,0.032907119501199934,0.17575757575757575,0.22461964038727522,1.3234234977814339,0.2175610478256303,76.00280906622851,1.1143198013305664,
2,optics_k_123_distance_euclidean_algorithm_kd_tree_xi_0.1_min_5,0.1016964675196527,0.7747474747474747,0.35144794721407624,1.0693477336989412,0.2974284231705377,24.906508899846845,1.0604352951049805,
3,optics_k_16_distance_euclidean_algorithm_kd_tree_xi_0.1_min_15,0.0028291322998333017,0.12121212121212122,0.14641464146414643,1.307909888628732,0.39679602915363066,162.90124618316136,1.1699085235595703,
4,optics_k_131_distance_euclidean_algorithm_ball_tree_xi_0.05_min_5,0.09939971933302429,0.807070707070707,0.29543079052281507,1.0817358044753793,0.3431026734910951,30.961006361928153,1.2168607711791992,
5,optics_k_21_distance_euclidean_algorithm_ball_tree_xi_0.05_min_15,0.032907119501199934,0.17575757575757575,0.22461964038727522,1.3234234977814339,0.2175610478256303,76.00280906622851,1.1564524173736572,
6,optics_k_123_distance_euclidean_algorithm_ball_tree_xi_0.1_min_5,0.1016964675196527,0.7747474747474747,0.35144794721407624,1.0693477336989412,0.2974284231705377,24.906508899846845,1.0040135383605957,
7,optics_k_16_distance_euclidean_algorithm_ball_tree_xi_0.1_min_15,0.0028291322998333017,0.12121212121212122,0.14641464146414643,1.307909888628732,0.39679602915363066,162.90124618316136,1.0388240814208984,
8,optics_k_130_distance_manhattan_algorithm_kd_tree_xi_0.05_min_5,0.08157892793571406,0.7929292929292929,0.28366298972993537,1.087177446632296,0.3455050739639961,31.493332910878255,1.5709669589996338,
9,optics_k_18_distance_manhattan_algorithm_kd_tree_xi_0.05_min_15,0.039835518092326695,0.16767676767676767,0.2332091557779631,1.3473568215726521,0.1416489636651583,68.33150961571027,1.2090370655059814,
10,optics_k_124_distance_manhattan_algorithm_kd_tree_xi_0.1_min_5,0.08407808501584157,0.7717171717171717,0.3214821793060135,1.0589261030594788,0.3182110457959276,27.81136212567405,0.8599658012390137,
11,optics_k_16_distance_manhattan_algorithm_kd_tree_xi_0.1_min_15,-0.000298813220376552,0.11616161616161616,0.14082606890826072,1.3009379016408045,0.3992834493016039,160.93500462230105,0.8439981937408447,
12,optics_k_130_distance_manhattan_algorithm_ball_tree_xi_0.05_min_5,0.08157892793571406,0.7929292929292929,0.28366298972993537,1.087177446632296,0.3455050739639961,31.493332910878255,0.7810442447662354,
13,optics_k_18_distance_manhattan_algorithm_ball_tree_xi_0.05_min_15,0.039835518092326695,0.16767676767676767,0.2332091557779631,1.3473568215726521,0.1416489636651583,68.33150961571027,0.7620024681091309,
14,optics_k_124_distance_manhattan_algorithm_ball_tree_xi_0.1_min_5,0.08407808501584157,0.7717171717171717,0.3214821793060135,1.0589261030594788,0.3182110457959276,27.81136212567405,0.7730021476745605,
15,optics_k_16_distance_manhattan_algorithm_ball_tree_xi_0.1_min_15,-0.000298813220376552,0.11616161616161616,0.14082606890826072,1.3009379016408045,0.3992834493016039,160.93500462230105,0.7689626216888428,
16,optics_k_131_distance_minkowski_algorithm_kd_tree_xi_0.05_min_5,0.09743893742595616,0.804040404040404,0.27610128338536244,1.084855423075639,0.35931279985778125,34.742804598208636,0.7709987163543701,
17,optics_k_20_distance_minkowski_algorithm_kd_tree_xi_0.05_min_15,0.03580711088080849,0.1707070707070707,0.2239009236972577,1.3342124616766788,0.20381850091810363,75.4148928464115,0.8490033149719238,
18,optics_k_123_distance_minkowski_algorithm_kd_tree_xi_0.1_min_5,0.106006690039984,0.7747474747474747,0.34659755449229135,1.0720542102679076,0.3036787333611814,25.97079790901749,0.7770323753356934,
19,optics_k_16_distance_minkowski_algorithm_kd_tree_xi_0.1_min_15,0.0028291322998333017,0.12121212121212122,0.14641464146414643,1.307909888628732,0.39679602915363066,162.90124618316136,0.767998456954956,
20,optics_k_131_distance_minkowski_algorithm_ball_tree_xi_0.05_min_5,0.09743893742595616,0.804040404040404,0.27610128338536244,1.084855423075639,0.35931279985778125,34.742804598208636,0.9059629440307617,
21,optics_k_20_distance_minkowski_algorithm_ball_tree_xi_0.05_min_15,0.03580711088080849,0.1707070707070707,0.2239009236972577,1.3342124616766788,0.20381850091810363,75.4148928464115,0.7919986248016357,
22,optics_k_123_distance_minkowski_algorithm_ball_tree_xi_0.1_min_5,0.106006690039984,0.7747474747474747,0.34659755449229135,1.0720542102679076,0.3036787333611814,25.97079790901749,0.7699618339538574,
23,optics_k_16_distance_minkowski_algorithm_ball_tree_xi_0.1_min_15,0.0028291322998333017,0.12121212121212122,0.14641464146414643,1.307909888628732,0.39679602915363066,162.90124618316136,0.7699968814849854,
